date,status,fulfilment,sales_channel,ship_service_level,style,sku,category,size,qty,amount,ship_state,b2b,fulfilled_by
2022-04-22,cancelled,merchant,amazon.in,standard,jne3697,jne3697_kr_l,kurta,l,0,436.19,haryana,False,easy_ship
2022-04-22,cancelled,merchant,amazon.in,standard,j0135,j0135_set_l,set,l,0,562.86,haryana,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set374,set374_kr_np_xl,set,xl,1,0.0,haryana,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3313,jne3313_kr_a_xs,kurta,xs,1,582.0,tamil_nadu,False,
2022-04-22,cancelled,amazon,amazon.in,expedited,set268,set268_kr_np_s,set,s,1,788.0,haryana,False,
2022-04-22,cancelled,amazon,amazon.in,expedited,set374,set374_kr_np_s,set,s,1,597.0,haryana,False,
2022-04-22,cancelled,amazon,amazon.in,expedited,j0285,j0285_skd_s,set,s,1,1432.0,haryana,False,
2022-04-22,cancelled,merchant,amazon.in,standard,men5025,men5025_kr_xl,kurta,xl,0,,assam,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3480,jne3480_kr_xl,kurta,xl,1,249.0,telangana,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3651,jne3651_tp_n_xxl,top,xxl,1,518.0,maharashtra,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3368,jne3368_kr_xxl,kurta,xxl,1,471.0,kerala,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3795,jne3795_kr_s,kurta,s,1,517.0,kerala,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3440,jne3440_kr_n_s,kurta,s,2,798.0,maharashtra,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3718,jne3718_kr_xxxl,kurta,3xl,1,406.0,karnataka,False,
2022-04-22,shipped,amazon,amazon.in,expedited,btm031,btm031_np_l,bottom,l,1,518.0,delhi,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set258,set258_kr_pp_xs,set,xs,1,881.0,karnataka,False,
2022-04-22,cancelled,amazon,amazon.in,expedited,set184,set184_kr_pp_xs,set,xs,0,,west_bengal,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0372,j0372_skd_m,set,m,1,1099.0,himachal_pradesh,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0339,j0339_dr_m,western_dress,m,1,744.0,gujarat,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set290,set290_kr_dpt_xxl,set,xxl,1,725.0,odisha,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set345,set345_kr_np_xxl,set,xxl,1,626.0,telangana,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0230,j0230_skd_m,set,m,1,1112.0,gujarat,False,
2022-04-22,cancelled,merchant,amazon.in,standard,jne3865,jne3865_tp_l,top,l,0,570.48,kerala,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3784,jne3784_kr_m,kurta,m,1,458.0,maharashtra,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,nw034,nw034_tp_pj_l,set,l,1,613.0,maharashtra,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3690,jne3690_tu_xxxl,top,3xl,1,518.0,west_bengal,True,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0003,j0003_set_xxl,set,xxl,1,654.0,andhra_pradesh,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set324,set324_kr_np_m,set,m,1,597.0,maharashtra,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne2086,jne2086_kr_389_l,kurta,l,1,671.0,west_bengal,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3704,jne3704_kr_xxxl,kurta,3xl,1,487.0,telangana,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3399,jne3399_kr_l,kurta,l,1,435.0,karnataka,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3440,jne3440_kr_n_xxl,kurta,xxl,1,399.0,maharashtra,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set331,set331_kr_np_m,set,m,1,597.0,karnataka,False,
2022-04-22,shipped,amazon,amazon.in,expedited,men5025,men5025_kr_xl,kurta,xl,1,533.0,uttar_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3405,jne3405_kr_xs,kurta,xs,1,399.0,haryana,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0341,j0341_dr_xxl,western_dress,xxl,1,791.0,haryana,False,
2022-04-22,cancelled,amazon,amazon.in,expedited,jne3384,jne3384_kr_xl,kurta,xl,0,,karnataka,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3603,jne3603_kr_xxl,kurta,xxl,1,286.0,tamil_nadu,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0094,j0094_kr_xl,kurta,xl,1,568.0,kerala,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set268,set268_kr_np_xxl,set,xxl,1,788.0,delhi,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0341,j0341_dr_l,western_dress,l,1,744.0,karnataka,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3787,jne3787_kr_xxl,kurta,xxl,1,487.0,chhattisgarh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3567,jne3567_kr_m,kurta,m,1,399.0,karnataka,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,men5029,men5029_kr_m,kurta,m,1,475.0,odisha,False,easy_ship
2022-04-22,cancelled,amazon,amazon.in,expedited,j0230,j0230_skd_l,set,l,1,1112.0,telangana,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0338,j0338_dr_m,western_dress,m,1,744.0,karnataka,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0147,j0147_set_xxl,set,xxl,1,583.0,telangana,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,j0285,j0285_skd_s,set,s,1,1432.0,karnataka,False,
2022-04-22,cancelled,amazon,amazon.in,expedited,set345,set345_kr_np_m,set,m,0,,andhra_pradesh,False,
2022-04-22,cancelled,amazon,amazon.in,expedited,set345,set345_kr_np_m,set,m,1,626.0,andhra_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set145,set145_kr_np_xxxl,set,3xl,1,737.0,maharashtra,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3405,jne3405_kr_xl,kurta,xl,1,399.0,maharashtra,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3613,jne3613_kr_xs,kurta,xs,1,399.0,andhra_pradesh,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0003,j0003_set_l,set,l,1,696.0,telangana,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3794,jne3794_kr_m,kurta,m,1,517.0,west_bengal,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3546,jne3546_kr_m,kurta,m,1,487.0,tamil_nadu,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0396,j0396_dr_xxxl,western_dress,3xl,1,859.0,maharashtra,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,j0230,j0230_skd_s,set,s,1,1112.0,haryana,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,men5022,men5022_kr_xxl,kurta,xxl,1,533.0,andhra_pradesh,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3543,jne3543_kr_s,kurta,s,1,368.0,uttar_pradesh,False,easy_ship
2022-04-22,cancelled,amazon,amazon.in,expedited,set257,set257_kr_pp_xs,set,xs,0,,kerala,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0230,j0230_skd_xs,set,xs,1,1112.0,andhra_pradesh,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set145,set145_kr_np_xs,set,xs,1,715.0,haryana,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,standard,men5025,men5025_kr_xl,kurta,xl,1,0.0,karnataka,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set110,set110_kr_pp_xs,set,xs,1,788.0,karnataka,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3405,jne3405_kr_s,kurta,s,1,399.0,assam,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3368,jne3368_kr_xxxl,kurta,3xl,1,471.0,jharkhand,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set268,set268_kr_np_l,set,l,1,788.0,west_bengal,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set171,set171_kr_np_l,set,l,1,792.0,odisha,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set147,set147_kr_np_xl,set,xl,1,684.0,odisha,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set293,set293_kr_np_xxl,set,xxl,1,692.0,andhra_pradesh,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,j0344,j0344_tp_xl,top,xl,1,487.0,uttar_pradesh,False,
2022-04-22,cancelled,merchant,amazon.in,standard,j0341,j0341_dr_l,western_dress,l,0,708.57,tamil_nadu,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set344,set344_kr_np_s,set,s,1,968.0,meghalaya,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3720,jne3720_kr_xl,kurta,xl,1,517.0,andhra_pradesh,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set291,set291_kr_pp_l,set,l,1,563.0,telangana,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set345,set345_kr_np_l,set,l,1,666.0,maharashtra,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3613,jne3613_kr_xl,kurta,xl,1,399.0,telangana,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3522,jne3522_kr_xxxl,kurta,3xl,1,342.0,telangana,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set268,set268_kr_np_xl,set,xl,1,788.0,west_bengal,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set397,set397_kr_np_xxxl,set,3xl,1,1186.0,tamil_nadu,True,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set405,set405_kr_np_s,set,s,1,725.0,karnataka,False,easy_ship
2022-04-22,cancelled,amazon,amazon.in,expedited,j0230,j0230_skd_xs,set,xs,0,,andhra_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3567,jne3567_kr_xl,kurta,xl,1,399.0,maharashtra,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3757,jne3757_kr_l,kurta,l,1,487.0,telangana,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set345,set345_kr_np_s,set,s,1,626.0,andhra_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0370,j0370_skd_s,set,s,1,1099.0,andhra_pradesh,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set270,set270_kr_pp_s,set,s,1,568.0,andhra_pradesh,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0382,j0382_skd_s,set,s,1,1173.0,andhra_pradesh,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0119,j0119_tp_xxl,top,xxl,1,540.0,maharashtra,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3427,jne3427_kr_m,kurta,m,1,259.0,maharashtra,False,easy_ship
2022-04-22,cancelled,amazon,amazon.in,expedited,jne3783,jne3783_kr_l,kurta,l,1,487.0,telangana,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set098,set098_kr_pp_m,set,m,1,696.0,nagaland,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne1975,jne1975_kr_309_xs,kurta,xs,1,229.0,andhra_pradesh,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3697,jne3697_kr_l,kurta,l,1,458.0,karnataka,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0095,j0095_set_l,set,l,1,0.0,karnataka,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set268,set268_kr_np_xl,set,xl,1,788.0,karnataka,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set268,set268_kr_np_xs,set,xs,1,788.0,uttar_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3787,jne3787_kr_m,kurta,m,1,487.0,uttar_pradesh,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set291,set291_kr_pp_xxl,set,xxl,1,563.0,telangana,False,easy_ship
2022-04-22,cancelled,amazon,amazon.in,expedited,men5022,men5022_kr_xxl,kurta,xxl,0,,andhra_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set217,set217_kr_pp_xxl,set,xxl,1,825.0,haryana,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set398,set398_kr_pp_xxxl,set,3xl,1,1115.0,tamil_nadu,False,easy_ship
2022-04-22,cancelled,amazon,amazon.in,expedited,set268,set268_kr_np_xs,set,xs,0,,delhi,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set110,set110_kr_pp_s,set,s,1,788.0,odisha,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3864,jne3864_tu_xl,top,xl,1,599.0,gujarat,False,
2022-04-22,cancelled,amazon,amazon.in,expedited,set183,set183_kr_dh_s,set,s,0,,tamil_nadu,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set184,set184_kr_pp_xxxl,set,3xl,1,563.0,delhi,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3607,jne3607_kr_xs,kurta,xs,1,471.0,kerala,False,easy_ship
2022-04-22,cancelled,amazon,amazon.in,expedited,set369,set369_kr_np_xxl,set,xxl,1,1173.0,maharashtra,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3510,jne3510_kr_xxl,kurta,xxl,1,442.0,telangana,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0095,j0095_set_xl,set,xl,1,653.0,maharashtra,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3709,jne3709_dr_xxl,western_dress,xxl,1,0.0,andhra_pradesh,False,easy_ship
2022-04-22,cancelled,amazon,amazon.in,expedited,j0230,j0230_skd_xl,set,xl,0,,assam,False,
2022-04-22,cancelled,amazon,amazon.in,expedited,set268,set268_kr_np_l,set,l,0,,gujarat,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set360,set360_kr_np_s,set,s,1,1126.0,karnataka,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3373,jne3373_kr_xxxl,kurta,3xl,1,376.0,uttar_pradesh,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3799,jne3799_kr_xxxl,kurta,3xl,1,666.0,maharashtra,False,easy_ship
2022-04-22,cancelled,amazon,amazon.in,expedited,jne2014,jne2014_kr_178_m,kurta,m,1,353.0,tamil_nadu,False,
2022-04-22,shipped_returned_to_seller,merchant,amazon.in,standard,set192,set192_kr_np_xxxl,set,3xl,1,680.0,chhattisgarh,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3703,jne3703_kr_l,kurta,l,1,316.0,gujarat,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3566,jne3566_kr_m,kurta,m,1,419.0,tamil_nadu,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0168,j0168_dr_s,ethnic_dress,s,1,460.0,karnataka,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3546,jne3546_kr_s,kurta,s,1,458.0,tamil_nadu,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3384,jne3384_kr_xs,kurta,xs,1,295.0,uttar_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3503,jne3503_kr_xxxl,kurta,3xl,1,318.0,gujarat,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set398,set398_kr_pp_m,set,m,1,1115.0,delhi,False,easy_ship
2022-04-22,shipped_returned_to_seller,merchant,amazon.in,standard,set345,set345_kr_np_xl,set,xl,1,626.0,telangana,False,easy_ship
2022-04-22,cancelled,merchant,amazon.in,standard,jne1906,jne1906_kr_031_l,kurta,l,0,340.0,maharashtra,False,easy_ship
2022-04-22,cancelled,merchant,amazon.in,standard,jne1233,jne1233_blue_kr_031_l,kurta,l,0,358.1,maharashtra,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set374,set374_kr_np_l,set,l,1,597.0,haryana,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set349,set349_kr_np_s,set,s,1,968.0,karnataka,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3437,jne3437_kr_l,kurta,l,1,517.0,uttar_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0308,j0308_dr_l,western_dress,l,1,665.0,delhi,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set346,set346_kr_pp_xl,set,xl,1,911.0,karnataka,False,
2022-04-22,cancelled,merchant,amazon.in,standard,jne3608,jne3608_kr_l,kurta,l,0,,maharashtra,False,easy_ship
2022-04-22,cancelled,amazon,amazon.in,expedited,jne2032,jne2032_kr_205_xxl,kurta,xxl,1,316.0,delhi,True,
2022-04-22,shipped,amazon,amazon.in,expedited,set264,set264_kr_np_s,set,s,1,824.0,bihar,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0004,j0004_skd_xxxl,set,3xl,1,1115.0,maharashtra,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3405,jne3405_kr_xxxl,kurta,3xl,1,399.0,andhra_pradesh,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,bl104,bl104_l,blouse,l,1,493.0,madhya_pradesh,False,easy_ship
2022-04-22,shipped_returned_to_seller,merchant,amazon.in,standard,jne3440,jne3440_kr_n_m,kurta,m,1,399.0,punjab,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set345,set345_kr_np_m,set,m,1,626.0,kerala,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3564,jne3564_kr_m,kurta,m,1,487.0,kerala,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3440,jne3440_kr_n_xxl,kurta,xxl,1,399.0,karnataka,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set179,set179_kr_pp_s,set,s,1,499.0,assam,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set386,set386_kr_np_s,set,s,1,631.0,maharashtra,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne3549,jne3549_kr_l,kurta,l,1,329.0,maharashtra,False,
2022-04-22,shipped,amazon,amazon.in,standard,jne3567,jne3567_kr_xl,kurta,xl,1,0.0,maharashtra,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0082,j0082_tp_xl,top,xl,1,360.0,maharashtra,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0348,j0348_set_l,set,l,1,499.0,maharashtra,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,j0118,j0118_tp_xl,top,xl,1,487.0,maharashtra,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0350,j0350_set_xl,set,xl,1,477.0,maharashtra,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0301,j0301_tp_xl,top,xl,1,493.0,maharashtra,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0048,j0048_tp_xl,top,xl,1,339.0,maharashtra,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3405,jne3405_kr_xl,kurta,xl,1,399.0,tamil_nadu,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0283,j0283_set_l,set,l,1,1033.0,jharkhand,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3465,jne3465_kr_xxl,kurta,xxl,1,486.0,delhi,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set377,set377_kr_np_l,set,l,1,1238.0,sikkim,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne1975,jne1975_kr_309_xxl,kurta,xxl,1,229.0,andhra_pradesh,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne1234,jne1234_multi_kr_032_xs,kurta,xs,1,295.0,karnataka,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,jne1975,jne1975_kr_309_s,kurta,s,1,229.0,andhra_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0373,j0373_kr_xs,kurta,xs,1,599.0,telangana,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0003,j0003_set_m,set,m,1,654.0,karnataka,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0376,j0376_skd_s,set,s,1,999.0,telangana,False,easy_ship
2022-04-22,cancelled,merchant,amazon.in,standard,jne1234,jne1234_multi_kr_032_xs,kurta,xs,0,280.95,karnataka,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set265,set265_kr_np_m,set,m,1,888.0,rajasthan,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,j0003,j0003_set_s,set,s,1,654.0,karnataka,False,
2022-04-22,cancelled,amazon,amazon.in,expedited,jne3468,jne3468_kr_s,kurta,s,1,352.0,maharashtra,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set145,set145_kr_np_m,set,m,1,715.0,rajasthan,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set280,set280_kr_pp_xxl,set,xxl,1,790.0,uttar_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,standard,bl090,bl090_s,blouse,s,1,0.0,delhi,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set187,set187_kr_dh_xl,set,xl,1,599.0,haryana,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0252,j0252_skd_xl,set,xl,1,939.0,haryana,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set345,set345_kr_np_xl,set,xl,1,626.0,haryana,False,easy_ship
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0003,j0003_set_l,set,l,1,696.0,haryana,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set290,set290_kr_dpt_xs,set,xs,1,725.0,karnataka,False,
2022-04-22,cancelled,merchant,amazon.in,standard,set384,set384_kr_np_m,set,m,0,600.95,uttarakhand,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set328,set328_kr_np_l,set,l,1,635.0,uttar_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0091,j0091_tp_xxxl,top,3xl,1,298.0,maharashtra,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set269,set269_kr_np_s,set,s,1,824.0,uttar_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0339,j0339_dr_xxxl,western_dress,3xl,1,744.0,maharashtra,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3256,jne3256_kr_m,kurta,m,1,487.0,karnataka,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set324,set324_kr_np_m,set,m,1,597.0,andhra_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3440,jne3440_kr_n_m,kurta,m,1,399.0,tamil_nadu,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3802,jne3802_kr_l,kurta,l,1,459.0,telangana,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,men5009,men5009_kr_xxl,kurta,xxl,1,499.0,telangana,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set184,set184_kr_pp_xxl,set,xxl,1,563.0,gujarat,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0008,j0008_skd_xl,set,xl,1,1133.0,maharashtra,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne2266,jne2266_kr_490_a_xs,kurta,xs,1,368.0,kerala,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,j0339,j0339_dr_xxl,western_dress,xxl,1,791.0,karnataka,False,
2022-04-22,cancelled,amazon,amazon.in,expedited,jne3608,jne3608_kr_s,kurta,s,0,,andhra_pradesh,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set322,set322_kr_sha_xxl,set,xxl,1,1099.0,uttar_pradesh,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,j0349,j0349_set_s,set,s,1,801.0,gujarat,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3399,jne3399_kr_m,kurta,m,1,435.0,karnataka,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0104,j0104_kr_xxl,kurta,xxl,1,446.0,west_bengal,False,
2022-04-22,shipped,amazon,non_amazon,standard,nw008,nw008_st_cp_xxl,set,xxl,1,,gujarat,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set268,set268_kr_np_xl,set,xl,1,788.0,telangana,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0230,j0230_skd_xxl,set,xxl,1,1112.0,odisha,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set363,set363_kr_np_xs,set,xs,1,1338.0,uttar_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3691,jne3691_tu_xxl,top,xxl,1,625.0,uttar_pradesh,False,
2022-04-22,cancelled,amazon,amazon.in,expedited,set324,set324_kr_np_m,set,m,0,,andhra_pradesh,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set331,set331_kr_np_xs,set,xs,1,597.0,maharashtra,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,j0012,j0012_skd_xl,set,xl,1,1140.0,uttar_pradesh,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0382,j0382_skd_xxxl,set,3xl,1,1173.0,west_bengal,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,men5032,men5032_kr_m,kurta,m,1,562.0,uttarakhand,False,
2022-04-22,shipped,amazon,amazon.in,expedited,j0012,j0012_skd_m,set,m,1,1140.0,uttar_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set159,set159_kr_np_xs,set,xs,1,464.0,uttar_pradesh,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,men5007,men5007_kr_xxl,kurta,xxl,1,475.0,maharashtra,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,men5007,men5007_kr_xxxl,kurta,3xl,1,475.0,west_bengal,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,set350,set350_kr_np_m,set,m,1,1299.0,rajasthan,False,easy_ship
2022-04-22,shipped,amazon,amazon.in,expedited,set145,set145_kr_np_m,set,m,1,715.0,uttar_pradesh,False,
2022-04-22,shipped,amazon,amazon.in,expedited,jne3764,jne3764_kr_l,kurta,l,1,487.0,rajasthan,False,
2022-04-22,shipped,amazon,amazon.in,expedited,set324,set324_kr_np_m,set,m,1,597.0,kerala,False,
2022-04-22,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0003,j0003_set_l,set,l,1,696.0,delhi,False,easy_ship
